[6, 1372] ['整租·凤凰印象 1室1厅 西南', '罗湖区-螺岭-凤凰印象', '43.72', '1', 3900, 3900]
[18087, 18096] ['整租·天汇时代花园一期 3室1厅 东', '光明区-公明-天汇时代花园一期', '75.00', '3', 5000, 5000]
[18088, 18137] ['整租·龙光玖龙台 2室1厅 东南', '光明区-公明-龙光玖龙台', '43.00', '2', 4200, 4200]
[18089, 18097] ['整租·时间谷创意大厦 2室2厅 南', '光明区-公明-时间谷创意大厦', '58.00', '2', 2800, 2800]
[18089, 18137] ['整租·时间谷创意大厦 2室2厅 南', '光明区-公明-时间谷创意大厦', '58.00', '2', 2800, 2800]
[18095, 18135] ['整租·宏发上域 1室1厅 南/北', '光明区-公明-宏发上域', '35.00', '1', 2600, 2600]
[18095, 18164] ['整租·宏发上域 1室1厅 南/北', '光明区-公明-宏发上域', '35.00', '1', 2600, 2600]
[18096, 18135] ['整租·碧桂园星荟 2室2厅 南', '光明区-公明-碧桂园星荟', '43.00', '2', 3700, 3700]
[18098, 18135] ['整租·龙光玖龙台 2室1厅 西南', '光明区-公明-龙光玖龙台', '43.00', '2', 3800, 3800]
[18098, 18167] ['整租·龙光玖龙台 2室1厅 西南', '光明区-公明-龙光玖龙台', '43.00', '2', 3800, 3800]
[18099, 18136] ['整租·龙光玖龙台 3室2厅 西南', '光明区-公明-龙光玖龙台', '66.00', '3', 5000, 5000]
[18099, 18167] ['整租·龙光玖龙台 3室2厅 西南', '光明区-公明-龙光玖龙台', '66.00', '3', 5000, 5000]
[18104, 18137] ['整租·益田假日府邸 3室2厅 东南', '光明区-公明-益田假日府邸', '79.00', '3', 4300, 4300]
[18105, 18185] ['整租·奥园峯荟 3室2厅 复式 北', '光明区-公明-奥园峯荟', '54.89', '3', 3500, 3500]
[18106, 18138] ['整租·奥园峯荟 5室2厅 东南', '光明区-公明-奥园峯荟', '142.00', '5', 6500, 6500]
[18118, 18238] ['整租·宏发嘉域 1室1厅 东南', '光明区-公明-宏发嘉域', '53.00', '1', 2700, 2700]
[18124, 18186] ['整租·中粮云景广场 1室0厅 南', '光明区-公明-中粮云景广场', '48.00', '1', 2000, 2000]
[18125, 18186] ['整租·光明1号 1室1厅 东南', '光明区-公明-光明1号', '47.00', '1', 2600, 2600]
[18126, 18178] ['整租·光明1号 3室2厅 南/北', '光明区-公明-光明1号', '89.00', '3', 1800, 1800]
[18129, 18179] ['整租·乐府花园 3室2厅 南', '光明区-公明-乐府花园', '87.56', '3', 2800, 2800]
[18134, 18158] ['整租·南星大厦 3室2厅 南', '光明区-公明-南星大厦', '121.32', '3', 3500, 3500]
[18135, 18163] ['整租·中粮云景广场 4室2厅 东南', '光明区-公明-中粮云景广场', '89.00', '4', 5500, 5500]
[18136, 18163] ['整租·奥园峯荟 2室1厅 东南', '光明区-公明-奥园峯荟', '54.00', '2', 2800, 2800]
[18136, 18230] ['整租·奥园峯荟 2室1厅 东南', '光明区-公明-奥园峯荟', '54.00', '2', 2800, 2800]
[18137, 18179] ['整租·璟悦轩小巨蛋 3室1厅 东南', '光明区-公明-璟悦轩小巨蛋', '49.00', '3', 3100, 3100]
[18138, 18175] ['整租·龙光玖龙台 2室1厅 东', '光明区-公明-龙光玖龙台', '42.00', '2', 3600, 3600]
[18153, 18154] ['整租·龙光玖龙台 2室2厅 东北', '光明区-公明-龙光玖龙台', '59.00', '2', 4600, 4600]
[18186, 18228] ['整租·宏发嘉域 2室1厅 东南', '光明区-公明-宏发嘉域', '62.00', '2', 2500, 2500]
[18187, 18228] ['整租·新地中央 1室0厅 东北', '光明区-公明-新地中央', '31.00', '1', 2400, 2400]
[18189, 18229] ['整租·乐府广场 1室1厅 东北', '光明区-公明-乐府广场', '48.00', '1', 3500, 3500]
[18195, 18228] ['整租·龙光玖龙台 2室2厅 东南', '光明区-公明-龙光玖龙台', '62.00', '2', 6000, 6000]
[18244, 18263] ['整租·乐府广场 1室1厅 西北', '光明区-公明-乐府广场', '48.00', '1', 3600, 3600]
[18245, 18262] ['整租·龙光玖龙台 2室1厅 南', '光明区-公明-龙光玖龙台', '42.00', '2', 3600, 3600]
[18248, 18290] ['整租·新地中央 1室1厅 东南', '光明区-公明-新地中央', '36.77', '1', 3100, 3100]
[18249, 18287] ['整租·龙光玖龙台 3室2厅 东南', '光明区-公明-龙光玖龙台', '102.44', '3', 7000, 7000]
[18255, 18280] ['整租·乐府花园 3室2厅 南', '光明区-公明-乐府花园', '88.90', '3', 4700, 4700]
[18256, 18288] ['整租·天汇时代花园一期 2室1厅 西南', '光明区-公明-天汇时代花园一期', '65.00', '2', 4200, 4200]
[18257, 18287] ['整租·中粮云景广场 3室2厅 东南', '光明区-公明-中粮云景广场', '52.00', '3', 3900, 3900]
[18258, 18281] ['整租·玺云著花园 3室2厅 东南', '光明区-公明-玺云著花园', '86.00', '3', 4300, 4300]
[18259, 18279] ['整租·乐府广场 2室1厅 东南', '光明区-公明-乐府广场', '70.00', '2', 5500, 5500]
[18260, 18276] ['整租·天汇时代花园一期 3室1厅 南/北', '光明区-公明-天汇时代花园一期', '75.78', '3', 4500, 4500]
[18261, 18275] ['整租·正兆景嘉园 3室1厅 东南', '光明区-公明-正兆景嘉园', '89.00', '3', 4000, 4000]
[18262, 18282] ['整租·碧桂园星荟 2室1厅 西北', '光明区-公明-碧桂园星荟', '43.00', '2', 3000, 3000]
[18263, 18279] ['整租·龙光玖龙台 5室2厅 南', '光明区-公明-龙光玖龙台', '142.00', '5', 10000, 10000]
[18264, 18279] ['整租·中粮云景广场 4室2厅 北', '光明区-公明-中粮云景广场', '46.00', '4', 3200, 3200]
[18265, 18279] ['整租·龙光玖龙台 2室1厅 东南', '光明区-公明-龙光玖龙台', '42.00', '2', 3600, 3600]
[18266, 18279] ['整租·中粮云景广场 2室1厅 东南', '光明区-公明-中粮云景广场', '48.00', '2', 3000, 3000]
[18267, 18278] ['整租·新地中央 1室1厅 西南', '光明区-公明-新地中央', '54.00', '1', 3800, 3800]
[18268, 18277] ['整租·天汇时代花园一期 2室1厅 东南', '光明区-公明-天汇时代花园一期', '64.00', '2', 3800, 3800]
[18269, 18276] ['整租·天汇时代花园一期 2室1厅 南', '光明区-公明-天汇时代花园一期', '65.00', '2', 4000, 4000]
[18270, 18275] ['整租·天汇时代花园一期 2室2厅 西南', '光明区-公明-天汇时代花园一期', '64.89', '2', 4200, 4200]
[18284, 18627] ['整租·深业东城国际 3室2厅 南', '坪山区-坪山-深业东城国际', '75.00', '3', 3400, 3400]
[18284, 18737] ['整租·深业东城国际 3室2厅 南', '坪山区-坪山-深业东城国际', '75.00', '3', 3400, 3400]
[18286, 18619] ['整租·坪山招商花园城北区 3室2厅 南', '坪山区-坪山-坪山招商花园城北区', '89.00', '3', 4000, 4000]
[18286, 18730] ['整租·坪山招商花园城北区 3室2厅 南', '坪山区-坪山-坪山招商花园城北区', '89.00', '3', 4000, 4000]
[18288, 18764] ['整租·龙光玖云著 2室1厅 复式 南', '坪山区-坪山-龙光玖云著', '36.00', '2', 3000, 3000]
[18292, 18463] ['整租·豪方菁园 3室2厅 南', '坪山区-坪山-豪方菁园', '51.00', '3', 3100, 3100]
[18293, 18748] ['整租·京基御景印象三期 3室2厅 南', '坪山区-坪山-京基御景印象三期', '89.00', '3', 3600, 3600]
[18296, 18506] ['整租·京基御景印象四期 4室2厅 北', '坪山区-坪山-京基御景印象四期', '89.00', '4', 4300, 4300]
[18296, 18581] ['整租·京基御景印象四期 4室2厅 北', '坪山区-坪山-京基御景印象四期', '89.00', '4', 4300, 4300]
[18296, 18691] ['整租·京基御景印象四期 4室2厅 北', '坪山区-坪山-京基御景印象四期', '89.00', '4', 4300, 4300]
[18297, 18685] ['整租·天峦湖 3室2厅 北', '坪山区-坪山-天峦湖', '87.00', '3', 4800, 4800]
[18299, 18473] ['整租·心海城 3室2厅 南', '坪山区-坪山-心海城', '94.41', '3', 4000, 4000]
[18300, 18799] ['整租·深业东城国际 3室2厅 南', '坪山区-坪山-深业东城国际', '81.00', '3', 3800, 3800]
[18301, 18486] ['整租·深业御园 3室2厅 东南', '坪山区-坪山-深业御园', '72.00', '3', 2800, 2800]
[18305, 18548] ['整租·京基御景印象二期 3室2厅 东南', '坪山区-坪山-京基御景印象二期', '89.00', '3', 3500, 3500]
[18306, 18804] ['整租·心海城 3室2厅 东南', '坪山区-坪山-心海城', '81.00', '3', 3500, 3500]
[18307, 18466] ['整租·豪方菁园 2室2厅 南', '坪山区-坪山-豪方菁园', '47.00', '2', 2900, 2900]
[18308, 18634] ['整租·奥园翡翠东湾 3室2厅 南', '坪山区-坪山-奥园翡翠东湾', '80.00', '3', 3500, 3500]
[18309, 18638] ['整租·心海城 3室2厅 南', '坪山区-坪山-心海城', '94.00', '3', 4800, 4800]
[18310, 18380] ['整租·东津名座 1室1厅 南', '坪山区-坪山-东津名座', '46.00', '1', 2800, 2800]
[18310, 18471] ['整租·东津名座 1室1厅 南', '坪山区-坪山-东津名座', '46.00', '1', 2800, 2800]
[18311, 18657] ['整租·坪山首座 2室2厅 南/北', '坪山区-坪山-坪山首座', '68.00', '2', 2700, 2700]
[18313, 18490] ['整租·凤凰公馆 3室2厅 西南', '坪山区-坪山-凤凰公馆', '93.00', '3', 3400, 3400]
[18313, 18671] ['整租·凤凰公馆 3室2厅 西南', '坪山区-坪山-凤凰公馆', '93.00', '3', 3400, 3400]
[18315, 18754] ['整租·奥园翡翠东湾 3室2厅 东', '坪山区-坪山-奥园翡翠东湾', '88.00', '3', 2800, 2800]
[18317, 18568] ['整租·盈富家园 1室0厅 南', '坪山区-坪山-盈富家园', '38.00', '1', 1800, 1800]
[18317, 18675] ['整租·盈富家园 1室0厅 南', '坪山区-坪山-盈富家园', '38.00', '1', 1800, 1800]
[18318, 18577] ['整租·富润·乐庭 3室2厅 东南', '坪山区-坪山-富润·乐庭', '89.95', '3', 4600, 4600]
[18320, 18728] ['整租·财富城 4室2厅 西北', '坪山区-坪山-财富城', '89.47', '4', 5000, 5000]
[18320, 18760] ['整租·财富城 4室2厅 西北', '坪山区-坪山-财富城', '89.47', '4', 5000, 5000]
[18321, 18740] ['整租·深业东城国际 3室2厅 东', '坪山区-坪山-深业东城国际', '75.56', '3', 3500, 3500]
[18322, 18790] ['整租·中海万锦熙岸华庭 3室2厅 西南', '坪山区-坪山-中海万锦熙岸华庭', '85.00', '3', 3600, 3600]
[18323, 18686] ['整租·京基御景印象二期 3室2厅 南', '坪山区-坪山-京基御景印象二期', '130.00', '3', 3500, 3500]
[18324, 18460] ['整租·龙光玖云著 2室2厅 南', '坪山区-坪山-龙光玖云著', '51.00', '2', 3300, 3300]
[18324, 18483] ['整租·龙光玖云著 2室2厅 南', '坪山区-坪山-龙光玖云著', '51.00', '2', 3300, 3300]
[18324, 18628] ['整租·龙光玖云著 2室2厅 南', '坪山区-坪山-龙光玖云著', '51.00', '2', 3300, 3300]
[18326, 18754] ['整租·龙光玖云著 2室1厅 东南/南', '坪山区-坪山-龙光玖云著', '37.00', '2', 3000, 3000]
[18327, 18576] ['整租·深业御园 3室2厅 东南', '坪山区-坪山-深业御园', '75.00', '3', 3200, 3200]
[18327, 18673] ['整租·深业御园 3室2厅 东南', '坪山区-坪山-深业御园', '75.00', '3', 3200, 3200]
[18328, 18474] ['整租·奥园翡翠东湾 2室2厅 北', '坪山区-坪山-奥园翡翠东湾', '65.00', '2', 2800, 2800]
[18328, 18483] ['整租·奥园翡翠东湾 2室2厅 北', '坪山区-坪山-奥园翡翠东湾', '65.00', '2', 2800, 2800]
[18328, 18535] ['整租·奥园翡翠东湾 2室2厅 北', '坪山区-坪山-奥园翡翠东湾', '65.00', '2', 2800, 2800]
[18329, 18559] ['整租·金地朗悦 2室1厅 南', '坪山区-坪山-金地朗悦', '73.00', '2', 3800, 3800]
[18330, 18561] ['整租·豪方东园 3室2厅 东/东南', '坪山区-坪山-豪方东园', '87.69', '3', 4000, 4000]
[18331, 18728] ['整租·龙光玖云著 2室1厅 南', '坪山区-坪山-龙光玖云著', '56.00', '2', 3200, 3200]
[18333, 18554] ['整租·心海城 3室2厅 东南', '坪山区-坪山-心海城', '81.00', '3', 3700, 3700]
[18333, 18627] ['整租·心海城 3室2厅 东南', '坪山区-坪山-心海城', '81.00', '3', 3700, 3700]
[18335, 18772] ['整租·坪山招商花园城北区 2室2厅 南', '坪山区-坪山-坪山招商花园城北区', '76.00', '2', 3800, 3800]
[18336, 18457] ['整租·东津名座 2室1厅 北', '坪山区-坪山-东津名座', '65.00', '2', 3200, 3200]
[18338, 18508] ['整租·京基御景印象四期 4室2厅 南', '坪山区-坪山-京基御景印象四期', '89.00', '4', 4500, 4500]
[18338, 18719] ['整租·京基御景印象四期 4室2厅 南', '坪山区-坪山-京基御景印象四期', '89.00', '4', 4500, 4500]
[18339, 18517] ['整租·龙光玖云著 2室1厅 南', '坪山区-坪山-龙光玖云著', '37.00', '2', 3000, 3000]
[18341, 18627] ['整租·奥园翡翠东湾 3室2厅 西南', '坪山区-坪山-奥园翡翠东湾', '80.00', '3', 3200, 3200]
[18345, 18484] ['整租·深业东城国际 3室2厅 南', '坪山区-坪山-深业东城国际', '81.00', '3', 3700, 3700]
[18345, 18608] ['整租·深业东城国际 3室2厅 南', '坪山区-坪山-深业东城国际', '81.00', '3', 3700, 3700]
[18346, 18654] ['整租·龙光玖云著 2室2厅 南', '坪山区-坪山-龙光玖云著', '51.00', '2', 3400, 3400]
[18347, 18485] ['整租·泰富华悦都会 3室2厅 西南', '坪山区-坪山-泰富华悦都会', '76.00', '3', 4200, 4200]
[18347, 18627] ['整租·泰富华悦都会 3室2厅 西南', '坪山区-坪山-泰富华悦都会', '76.00', '3', 4200, 4200]
[18348, 18487] ['整租·京基御景印象四期 4室2厅 北', '坪山区-坪山-京基御景印象四期', '88.22', '4', 4000, 4000]
[18348, 18627] ['整租·京基御景印象四期 4室2厅 北', '坪山区-坪山-京基御景印象四期', '88.22', '4', 4000, 4000]
[18349, 18554] ['整租·大东城一期 5室2厅 南/西南', '坪山区-坪山-大东城一期', '133.00', '5', 6800, 6800]
[18350, 18721] ['整租·金地朗悦 3室2厅 南', '坪山区-坪山-金地朗悦', '89.00', '3', 4500, 4500]
[18351, 18594] ['整租·深城投中心公馆 1室1厅 东', '坪山区-坪山-深城投中心公馆', '38.00', '1', 3000, 3000]
[18351, 18676] ['整租·深城投中心公馆 1室1厅 东', '坪山区-坪山-深城投中心公馆', '38.00', '1', 3000, 3000]
[18351, 18686] ['整租·深城投中心公馆 1室1厅 东', '坪山区-坪山-深城投中心公馆', '38.00', '1', 3000, 3000]
[18351, 18741] ['整租·深城投中心公馆 1室1厅 东', '坪山区-坪山-深城投中心公馆', '38.00', '1', 3000, 3000]
[18352, 18484] ['整租·龙光玖云著 2室2厅 南', '坪山区-坪山-龙光玖云著', '51.00', '2', 4000, 4000]
[18352, 18517] ['整租·龙光玖云著 2室2厅 南', '坪山区-坪山-龙光玖云著', '51.00', '2', 4000, 4000]
[18356, 18402] ['整租·深城投中心公馆 1室1厅 西', '坪山区-坪山-深城投中心公馆', '33.00', '1', 2500, 2500]
[18356, 18425] ['整租·深城投中心公馆 1室1厅 西', '坪山区-坪山-深城投中心公馆', '33.00', '1', 2500, 2500]
[18356, 18459] ['整租·深城投中心公馆 1室1厅 西', '坪山区-坪山-深城投中心公馆', '33.00', '1', 2500, 2500]
[18356, 18479] ['整租·深城投中心公馆 1室1厅 西', '坪山区-坪山-深城投中心公馆', '33.00', '1', 2500, 2500]
[18356, 18532] ['整租·深城投中心公馆 1室1厅 西', '坪山区-坪山-深城投中心公馆', '33.00', '1', 2500, 2500]
[18356, 18590] ['整租·深城投中心公馆 1室1厅 西', '坪山区-坪山-深城投中心公馆', '33.00', '1', 2500, 2500]
[18356, 18640] ['整租·深城投中心公馆 1室1厅 西', '坪山区-坪山-深城投中心公馆', '33.00', '1', 2500, 2500]
[18360, 18368] ['整租·深城投中心公馆 1室0厅 北', '坪山区-坪山-深城投中心公馆', '25.00', '1', 2000, 2000]
[18360, 18486] ['整租·深城投中心公馆 1室0厅 北', '坪山区-坪山-深城投中心公馆', '25.00', '1', 2000, 2000]
[18360, 18743] ['整租·深城投中心公馆 1室0厅 北', '坪山区-坪山-深城投中心公馆', '25.00', '1', 2000, 2000]
[18360, 18749] ['整租·深城投中心公馆 1室0厅 北', '坪山区-坪山-深城投中心公馆', '25.00', '1', 2000, 2000]
[18361, 18661] ['整租·坪山招商花园城北区 3室2厅 东', '坪山区-坪山-坪山招商花园城北区', '89.00', '3', 1600, 1600]
[18362, 18654] ['整租·龙光玖云著 2室2厅 南', '坪山区-坪山-龙光玖云著', '51.00', '2', 3700, 3700]
[18365, 18481] ['整租·深城投中心公馆 1室0厅 北', '坪山区-坪山-深城投中心公馆', '24.00', '1', 1800, 1800]
[18366, 18631] ['整租·京基御景印象四期 4室2厅 南', '坪山区-坪山-京基御景印象四期', '88.00', '4', 4500, 4500]
[18367, 18438] ['整租·天峦湖二期 4室2厅 西北', '坪山区-坪山-天峦湖二期', '130.00', '4', 6500, 6500]
[18367, 18501] ['整租·天峦湖二期 4室2厅 西北', '坪山区-坪山-天峦湖二期', '130.00', '4', 6500, 6500]
[18367, 18644] ['整租·天峦湖二期 4室2厅 西北', '坪山区-坪山-天峦湖二期', '130.00', '4', 6500, 6500]
[18370, 18454] ['整租·金地朗悦 4室2厅 西北', '坪山区-坪山-金地朗悦', '127.00', '4', 4800, 4800]
[18371, 18609] ['整租·东津名座 2室2厅 西北', '坪山区-坪山-东津名座', '65.00', '2', 3200, 3200]
[18373, 18730] ['整租·世茂广场 1室0厅 东南', '坪山区-坪山-世茂广场', '35.00', '1', 2500, 2500]
[18376, 18621] ['整租·六和城 3室2厅 东南', '坪山区-坪山-六和城', '84.00', '3', 4000, 4000]
[18377, 18563] ['整租·龙光玖云著 1室1厅 东', '坪山区-坪山-龙光玖云著', '45.00', '1', 3000, 3000]
[18378, 18720] ['整租·深城投中心公馆 1室0厅 北', '坪山区-坪山-深城投中心公馆', '25.00', '1', 1800, 1800]
[18381, 18654] ['整租·丹梓龙庭 2室1厅 南', '坪山区-坪山-丹梓龙庭', '62.88', '2', 2000, 2000]
[18382, 18396] ['整租·六和城 5室2厅 南', '坪山区-坪山-六和城', '248.00', '5', 15000, 15000]
[18383, 18396] ['整租·凤凰公馆 3室1厅 南/北', '坪山区-坪山-凤凰公馆', '93.27', '3', 1500, 1500]
[18384, 18396] ['整租·六和城 1室1厅 南', '坪山区-坪山-六和城', '47.00', '1', 2600, 2600]
[18387, 18496] ['整租·心海城 4室2厅 南', '坪山区-坪山-心海城', '99.00', '4', 4000, 4000]
[18394, 18502] ['整租·天峦湖 4室2厅 西北', '坪山区-坪山-天峦湖', '129.00', '4', 6000, 6000]
[18398, 18464] ['整租·龙光玖云著 2室2厅 北', '坪山区-坪山-龙光玖云著', '37.00', '2', 3300, 3300]
[18398, 18472] ['整租·龙光玖云著 2室2厅 北', '坪山区-坪山-龙光玖云著', '37.00', '2', 3300, 3300]
[18399, 18450] ['整租·京基御景印象三期 4室2厅 南/北', '坪山区-坪山-京基御景印象三期', '89.00', '4', 4500, 4500]
[18400, 18450] ['整租·泰富华悦都会 3室2厅 东南', '坪山区-坪山-泰富华悦都会', '89.00', '3', 4500, 4500]
