[2, 1627] ['整租·时代领峯 3室2厅 南/北', '包河-淝河镇-时代领峯', '96.26', '3', 2700, 2700]
[15506, 16055] ['整租·融科梧桐里 3室2厅 南', '长丰-北城-融科梧桐里', '88.43', '3', 1400, 1400]
[15507, 15959] ['整租·万科公园大道 4室2厅 东', '长丰-北城-万科公园大道', '125.00', '4', 1600, 1600]
[15507, 16054] ['整租·万科公园大道 4室2厅 东', '长丰-北城-万科公园大道', '125.00', '4', 1600, 1600]
[15513, 15730] ['整租·金色里程 2室2厅 南/北', '长丰-北城-金色里程', '87.43', '2', 1400, 1400]
[15513, 15765] ['整租·金色里程 2室2厅 南/北', '长丰-北城-金色里程', '87.43', '2', 1400, 1400]
[15536, 16099] ['整租·泽徽苑 4室2厅 东南', '长丰-北城-泽徽苑', '129.00', '4', 1200, 1200]
[15537, 16099] ['整租·万科公园大道 3室2厅 南', '长丰-北城-万科公园大道', '98.00', '3', 1500, 1500]
[15538, 16099] ['整租·泽徽苑 3室2厅 南', '长丰-北城-泽徽苑', '97.00', '3', 1200, 1200]
[15539, 16099] ['整租·京冠御园华府 3室2厅 东南/南', '长丰-北城-京冠御园华府', '89.00', '3', 1300, 1300]
[15540, 16099] ['整租·裕徽苑 2室0厅 南/北', '长丰-北城-裕徽苑', '78.00', '2', 1000, 1000]
[15541, 16099] ['整租·裕徽苑 3室2厅 南', '长丰-北城-裕徽苑', '91.00', '3', 1200, 1200]
[15542, 16099] ['整租·北城正荣府 3室2厅 南', '长丰-北城-北城正荣府', '90.00', '3', 1200, 1200]
[15543, 16099] ['整租·科创北城 3室1厅 南', '长丰-北城-科创北城', '54.70', '3', 1200, 1200]
[15544, 16099] ['整租·万科公园大道 4室2厅 南/北', '长丰-北城-万科公园大道', '118.00', '4', 1700, 1700]
[15545, 16099] ['整租·中梁世茂十里晴川 3室2厅 南', '长丰-长丰-中梁世茂十里晴川', '100.00', '3', 600, 600]
[15546, 16099] ['整租·徐桥苑南区 3室1厅 南/北', '长丰-北城-徐桥苑南区', '80.00', '3', 1000, 1000]
[15547, 16099] ['整租·都荟上城 3室2厅 南', '长丰-北城-都荟上城', '101.00', '3', 1300, 1300]
[15548, 16064] ['整租·水岸人家 2室2厅 南', '长丰-北城-水岸人家', '80.00', '2', 700, 700]
[15549, 16064] ['整租·恒大帝景 3室1厅 南/北', '长丰-北城-恒大帝景', '114.00', '3', 1500, 1500]
[15550, 16064] ['整租·裕徽苑 2室1厅 南', '长丰-北城-裕徽苑', '78.00', '2', 700, 700]
[15551, 16064] ['整租·半岛1号 4室2厅 南', '长丰-北城-半岛1号', '145.00', '4', 1000, 1000]
[15552, 16064] ['整租·锦徽苑 2室2厅 北', '长丰-北城-锦徽苑', '85.00', '2', 1200, 1200]
[15553, 16064] ['整租·力高共和城东区 2室1厅 南', '长丰-北城-力高共和城东区', '74.75', '2', 1300, 1300]
[15554, 16064] ['整租·润地星城 2室2厅 南', '长丰-北城-润地星城', '92.76', '2', 1000, 1000]
[15555, 16064] ['整租·文一名门北郡 3室2厅 南/北', '长丰-北城-文一名门北郡', '89.60', '3', 1800, 1800]
[15556, 16064] ['整租·禄徽苑 3室2厅 南', '长丰-北城-禄徽苑', '103.00', '3', 1200, 1200]
[15557, 16064] ['整租·恒大帝景 3室1厅 南', '长丰-北城-恒大帝景', '88.00', '3', 1200, 1200]
[15558, 16064] ['整租·融科梧桐里 3室2厅 南', '长丰-北城-融科梧桐里', '88.00', '3', 1400, 1400]
[15558, 16248] ['整租·融科梧桐里 3室2厅 南', '长丰-北城-融科梧桐里', '88.00', '3', 1400, 1400]
[15559, 16064] ['整租·裕徽苑 2室3厅 北', '长丰-北城-裕徽苑', '93.50', '2', 1600, 1600]
[15560, 16064] ['整租·都荟上城 3室2厅 南', '长丰-北城-都荟上城', '96.00', '3', 1000, 1000]
[15561, 16064] ['整租·瑞徽苑 3室1厅 南', '长丰-北城-瑞徽苑', '93.00', '3', 800, 800]
[15562, 16064] ['整租·禄徽苑 3室2厅 南', '长丰-北城-禄徽苑', '100.00', '3', 1000, 1000]
[15563, 15740] ['整租·北城中环城 3室2厅 南', '长丰-北城-北城中环城', '99.00', '3', 1400, 1400]
[15563, 15774] ['整租·北城中环城 3室2厅 南', '长丰-北城-北城中环城', '99.00', '3', 1400, 1400]
[15564, 15740] ['整租·宝湾国际 3室2厅 南', '长丰-北城-宝湾国际', '98.00', '3', 1400, 1400]
[15564, 15773] ['整租·宝湾国际 3室2厅 南', '长丰-北城-宝湾国际', '98.00', '3', 1400, 1400]
[15565, 15740] ['整租·吉徽苑 2室1厅 东南', '长丰-北城-吉徽苑', '81.00', '2', 900, 900]
[15565, 15772] ['整租·吉徽苑 2室1厅 东南', '长丰-北城-吉徽苑', '81.00', '2', 900, 900]
[15566, 15740] ['整租·泽徽苑 3室2厅 东南', '长丰-北城-泽徽苑', '128.47', '3', 1100, 1100]
[15566, 15771] ['整租·泽徽苑 3室2厅 东南', '长丰-北城-泽徽苑', '128.47', '3', 1100, 1100]
[15567, 15740] ['整租·北城正荣府 3室2厅 南', '长丰-北城-北城正荣府', '96.00', '3', 900, 900]
[15567, 15770] ['整租·北城正荣府 3室2厅 南', '长丰-北城-北城正荣府', '96.00', '3', 900, 900]
[15568, 15740] ['整租·都荟上城 3室2厅 南/北', '长丰-北城-都荟上城', '95.00', '3', 1300, 1300]
[15568, 15769] ['整租·都荟上城 3室2厅 南/北', '长丰-北城-都荟上城', '95.00', '3', 1300, 1300]
[15569, 15769] ['整租·华地森林语 3室2厅 南/北', '长丰-北城-华地森林语', '98.00', '3', 700, 700]
[15570, 15769] ['整租·锦华雅居 3室2厅 东南', '长丰-北城-锦华雅居', '93.00', '3', 1500, 1500]
[15571, 15769] ['整租·金大地翡翠公馆 1室1厅 南', '长丰-北城-金大地翡翠公馆', '40.00', '1', 1250, 1250]
[15572, 15769] ['整租·瑞龙花园 3室2厅 南', '长丰-北城-瑞龙花园', '88.00', '3', 1000, 1000]
[15573, 15769] ['整租·宝湾国际 3室2厅 南', '长丰-北城-宝湾国际', '115.00', '3', 1000, 1000]
[15574, 15769] ['整租·泽徽苑 3室1厅 南', '长丰-北城-泽徽苑', '97.00', '3', 1400, 1400]
[15575, 15769] ['合租·万里社区三期 3居室 南/西南卧', '长丰-北城-万里社区三期', '18.00', '3', 600, 600]
[15576, 15769] ['整租·恒大帝景 3室2厅 南', '长丰-北城-恒大帝景', '136.60', '3', 1500, 1500]
[15577, 15681] ['整租·恒泰城品湖畔 3室2厅 南', '长丰-北城-恒泰城品湖畔', '111.00', '3', 1500, 1500]
[15577, 15768] ['整租·恒泰城品湖畔 3室2厅 南', '长丰-北城-恒泰城品湖畔', '111.00', '3', 1500, 1500]
[15578, 15768] ['整租·中梁世茂十里晴川 3室2厅 南', '长丰-长丰-中梁世茂十里晴川', '99.00', '3', 1500, 1500]
[15579, 15768] ['整租·新慧金水岸南区 2室2厅 南/北', '长丰-北城-新慧金水岸南区', '80.72', '2', 1100, 1100]
[15580, 15768] ['整租·凤麟兰庭 2室2厅 南', '长丰-北城-凤麟兰庭', '80.00', '2', 1100, 1100]
[15581, 15768] ['整租·万科公园大道 6室2厅 南', '长丰-北城-万科公园大道', '355.75', '6', 1800, 1800]
[15582, 15768] ['整租·恒大帝景 3室2厅 南', '长丰-北城-恒大帝景', '100.37', '3', 1500, 1500]
[15583, 15768] ['整租·瑞徽苑 3室1厅 南', '长丰-北城-瑞徽苑', '95.00', '3', 900, 900]
[15584, 15768] ['整租·徐桥苑南区 1室1厅 南', '长丰-北城-徐桥苑南区', '30.00', '1', 850, 850]
[15585, 15768] ['整租·恒泰风格城市 2室2厅 南', '长丰-北城-恒泰风格城市', '65.76', '2', 1200, 1200]
[15586, 15768] ['整租·中国铁建悦湖国际 5室2厅 南', '长丰-长丰-中国铁建悦湖国际', '205.48', '5', 1700, 1700]
[15587, 15768] ['整租·腾徽苑 3室1厅 南', '长丰-北城-腾徽苑', '94.03', '3', 900, 900]
[15588, 15768] ['整租·文一锦门北韵 3室2厅 南', '长丰-北城-文一锦门北韵', '92.00', '3', 550, 550]
[15589, 15768] ['整租·恒大帝景 3室2厅 南', '长丰-北城-恒大帝景', '122.00', '3', 1500, 1500]
[15589, 16173] ['整租·恒大帝景 3室2厅 南', '长丰-北城-恒大帝景', '122.00', '3', 1500, 1500]
[15589, 16207] ['整租·恒大帝景 3室2厅 南', '长丰-北城-恒大帝景', '122.00', '3', 1500, 1500]
[15590, 15768] ['整租·光明北部湾 3室2厅 东南', '长丰-北城-光明北部湾', '95.45', '3', 1500, 1500]
[15591, 15768] ['整租·保利时代 4室2厅 南/北', '长丰-北城-保利时代', '110.00', '4', 1500, 1500]
[15594, 15929] ['整租·凤霞苑 3室1厅 南', '长丰-北城-凤霞苑', '80.77', '3', 600, 600]
[15595, 15929] ['整租·裕徽苑 3室2厅 东/南', '长丰-北城-裕徽苑', '94.00', '3', 1500, 1500]
[15596, 15929] ['整租·物华苑二期 3室2厅 南', '长丰-北城-物华苑二期', '103.00', '3', 1300, 1300]
[15597, 15929] ['整租·国徽苑 2室2厅 南', '长丰-北城-国徽苑', '92.00', '2', 1300, 1300]
[15598, 15929] ['整租·金大地翡翠公馆 3室1厅 南', '长丰-北城-金大地翡翠公馆', '87.00', '3', 1700, 1700]
[15599, 15929] ['整租·瑞徽苑 2室2厅 南', '长丰-北城-瑞徽苑', '77.90', '2', 850, 850]
[15600, 15929] ['整租·瑞徽苑 3室2厅 南', '长丰-北城-瑞徽苑', '93.15', '3', 900, 900]
[15601, 15929] ['整租·祥源玖悦湾 3室2厅 南', '长丰-长丰-祥源玖悦湾', '182.00', '3', 2000, 2000]
[15602, 15929] ['整租·世茂云锦 3室2厅 南', '长丰-北城-世茂云锦', '99.67', '3', 1500, 1500]
[15603, 15929] ['整租·力高共和城东区 3室2厅 南', '长丰-北城-力高共和城东区', '89.00', '3', 1100, 1100]
[15604, 15929] ['整租·万科公园大道 3室2厅 南', '长丰-北城-万科公园大道', '89.00', '3', 1300, 1300]
[15605, 15929] ['整租·力高共和城 2室2厅 南', '长丰-北城-力高共和城', '71.00', '2', 1200, 1200]
[15606, 15929] ['整租·锦徽苑 2室1厅 东', '长丰-北城-锦徽苑', '84.00', '2', 600, 600]
[15607, 15929] ['整租·万科苏高新中央公园 3室2厅 南', '长丰-北城-万科苏高新中央公园', '125.00', '3', 1800, 1800]
[15622, 16025] ['整租·恒大帝景 2室1厅 南', '长丰-北城-恒大帝景', '85.00', '2', 1300, 1300]
[15647, 15990] ['整租·金地自在城 3室2厅 南', '长丰-北城-金地自在城', '93.00', '3', 1500, 1500]
[15684, 16125] ['整租·万科苏高新中央公园 3室2厅 南', '长丰-北城-万科苏高新中央公园', '88.00', '3', 1500, 1500]
[15687, 16127] ['整租·金地自在城 3室2厅 南', '长丰-北城-金地自在城', '100.00', '3', 1200, 1200]
[15688, 16127] ['整租·徐桥苑南区 3室2厅 南', '长丰-北城-徐桥苑南区', '100.00', '3', 800, 800]
[15689, 15967] ['整租·宝湾国际 2室1厅 南', '长丰-北城-宝湾国际', '44.21', '2', 1500, 1500]
[15689, 16126] ['整租·宝湾国际 2室1厅 南', '长丰-北城-宝湾国际', '44.21', '2', 1500, 1500]
[15690, 16126] ['整租·金地自在城 4室2厅 南/西南', '长丰-北城-金地自在城', '109.00', '4', 1400, 1400]
[15691, 16126] ['整租·恒泰风格城市 3室2厅 复式 南', '长丰-北城-恒泰风格城市', '68.00', '3', 1500, 1500]
[15692, 16126] ['整租·文一锦门北韵 3室2厅 东', '长丰-北城-文一锦门北韵', '108.22', '3', 1000, 1000]
[15693, 16126] ['整租·恒大帝景 3室2厅 南', '长丰-北城-恒大帝景', '116.00', '3', 1700, 1700]
[15694, 16126] ['整租·华地森林语 3室2厅 南', '长丰-北城-华地森林语', '118.00', '3', 1300, 1300]
[15695, 16126] ['整租·万科苏高新中央公园 4室2厅 南', '长丰-北城-万科苏高新中央公园', '118.00', '4', 2000, 2000]
[15696, 16126] ['整租·万科苏高新中央公园 3室1厅 南', '长丰-北城-万科苏高新中央公园', '92.00', '3', 1800, 1800]
[15697, 16126] ['整租·恒泰城品湖畔 3室2厅 南', '长丰-北城-恒泰城品湖畔', '103.00', '3', 1600, 1600]
[15698, 16126] ['整租·恒大帝景 3室2厅 南', '长丰-北城-恒大帝景', '102.00', '3', 1600, 1600]
[15699, 16126] ['整租·恒泰城品湖畔 1室0厅 南', '长丰-北城-恒泰城品湖畔', '20.00', '1', 550, 550]
[15700, 16126] ['整租·恒大帝景 2室2厅 南', '长丰-北城-恒大帝景', '85.01', '2', 1300, 1300]
[15701, 16126] ['整租·京城国际 3室1厅 南', '长丰-北城-京城国际', '95.00', '3', 1100, 1100]
[15702, 16126] ['整租·万科苏高新中央公园 3室1厅 南', '长丰-北城-万科苏高新中央公园', '104.00', '3', 2000, 2000]
[15703, 16126] ['整租·金色假日 3室2厅 南', '长丰-北城-金色假日', '104.00', '3', 1500, 1500]
[15704, 16126] ['整租·中梁力高云湖印 3室2厅 南', '长丰-北城-中梁力高云湖印', '97.00', '3', 1000, 1000]
[15705, 16126] ['整租·力高共和城 2室2厅 东南', '长丰-北城-力高共和城', '78.00', '2', 1100, 1100]
[15706, 16126] ['整租·北城中环城 3室2厅 南', '长丰-北城-北城中环城', '106.00', '3', 1400, 1400]
[15707, 16126] ['整租·宝湾国际 3室2厅 南', '长丰-北城-宝湾国际', '88.00', '3', 1300, 1300]
[15708, 16126] ['整租·恒大帝景 3室2厅 南/北', '长丰-北城-恒大帝景', '110.00', '3', 1500, 1500]
[15709, 16126] ['整租·万科苏高新中央公园 3室2厅 南', '长丰-北城-万科苏高新中央公园', '92.00', '3', 1500, 1500]
[15710, 16126] ['整租·华地森林语 3室2厅 南', '长丰-北城-华地森林语', '102.00', '3', 1300, 1300]
[15711, 16126] ['整租·圣联科瑞北郡 3室2厅 南', '长丰-北城-圣联科瑞北郡', '89.89', '3', 1200, 1200]
[15712, 16126] ['整租·恒泰米兰堡 4室2厅 复式 南/北', '长丰-北城-恒泰米兰堡', '142.06', '4', 1400, 1400]
[15716, 15745] ['整租·祥源玖悦湾 3室1厅 南', '长丰-长丰-祥源玖悦湾', '92.00', '3', 800, 800]
[15716, 15807] ['整租·祥源玖悦湾 3室1厅 南', '长丰-长丰-祥源玖悦湾', '92.00', '3', 800, 800]
[15716, 16053] ['整租·祥源玖悦湾 3室1厅 南', '长丰-长丰-祥源玖悦湾', '92.00', '3', 800, 800]
[15717, 15745] ['整租·华地学府公园 3室1厅 南/北', '长丰-北城-华地学府公园', '86.00', '3', 1100, 1100]
[15717, 15806] ['整租·华地学府公园 3室1厅 南/北', '长丰-北城-华地学府公园', '86.00', '3', 1100, 1100]
[15717, 16051] ['整租·华地学府公园 3室1厅 南/北', '长丰-北城-华地学府公园', '86.00', '3', 1100, 1100]
[15718, 15745] ['整租·恒泰米兰堡 2室1厅 南', '长丰-北城-恒泰米兰堡', '78.00', '2', 1400, 1400]
[15718, 15805] ['整租·恒泰米兰堡 2室1厅 南', '长丰-北城-恒泰米兰堡', '78.00', '2', 1400, 1400]
[15718, 16049] ['整租·恒泰米兰堡 2室1厅 南', '长丰-北城-恒泰米兰堡', '78.00', '2', 1400, 1400]
[15719, 15745] ['整租·恒泰但丁堡阿奎利亚 3室0厅 南', '长丰-北城-恒泰但丁堡阿奎利亚', '116.00', '3', 1800, 1800]
[15719, 15804] ['整租·恒泰但丁堡阿奎利亚 3室0厅 南', '长丰-北城-恒泰但丁堡阿奎利亚', '116.00', '3', 1800, 1800]
[15719, 16047] ['整租·恒泰但丁堡阿奎利亚 3室0厅 南', '长丰-北城-恒泰但丁堡阿奎利亚', '116.00', '3', 1800, 1800]
[15720, 15745] ['整租·恒泰米兰堡 3室2厅 南', '长丰-北城-恒泰米兰堡', '116.00', '3', 1300, 1300]
[15720, 15803] ['整租·恒泰米兰堡 3室2厅 南', '长丰-北城-恒泰米兰堡', '116.00', '3', 1300, 1300]
[15720, 16045] ['整租·恒泰米兰堡 3室2厅 南', '长丰-北城-恒泰米兰堡', '116.00', '3', 1300, 1300]
[15721, 15745] ['整租·力高共和城 2室2厅 南', '长丰-北城-力高共和城', '80.00', '2', 850, 850]
[15721, 15802] ['整租·力高共和城 2室2厅 南', '长丰-北城-力高共和城', '80.00', '2', 850, 850]
[15721, 16043] ['整租·力高共和城 2室2厅 南', '长丰-北城-力高共和城', '80.00', '2', 850, 850]
[15722, 15745] ['整租·宝湾国际 3室2厅 南', '长丰-北城-宝湾国际', '100.00', '3', 1800, 1800]
[15722, 15801] ['整租·宝湾国际 3室2厅 南', '长丰-北城-宝湾国际', '100.00', '3', 1800, 1800]
[15722, 16041] ['整租·宝湾国际 3室2厅 南', '长丰-北城-宝湾国际', '100.00', '3', 1800, 1800]
[15723, 15745] ['整租·国徽苑 3室2厅 南', '长丰-北城-国徽苑', '95.00', '3', 1000, 1000]
[15723, 15800] ['整租·国徽苑 3室2厅 南', '长丰-北城-国徽苑', '95.00', '3', 1000, 1000]
[15723, 16039] ['整租·国徽苑 3室2厅 南', '长丰-北城-国徽苑', '95.00', '3', 1000, 1000]
[15724, 15745] ['整租·阿奎利亚理想家 3室2厅 南', '长丰-北城-阿奎利亚理想家', '89.00', '3', 1600, 1600]
[15724, 15799] ['整租·阿奎利亚理想家 3室2厅 南', '长丰-北城-阿奎利亚理想家', '89.00', '3', 1600, 1600]
[15724, 16037] ['整租·阿奎利亚理想家 3室2厅 南', '长丰-北城-阿奎利亚理想家', '89.00', '3', 1600, 1600]
[15725, 15745] ['整租·庆徽苑 3室2厅 南', '长丰-北城-庆徽苑', '90.00', '3', 1200, 1200]
[15725, 15798] ['整租·庆徽苑 3室2厅 南', '长丰-北城-庆徽苑', '90.00', '3', 1200, 1200]
[15725, 16035] ['整租·庆徽苑 3室2厅 南', '长丰-北城-庆徽苑', '90.00', '3', 1200, 1200]
[15726, 15745] ['整租·恒大帝景 1室1厅 南', '长丰-北城-恒大帝景', '40.00', '1', 1000, 1000]
[15726, 15797] ['整租·恒大帝景 1室1厅 南', '长丰-北城-恒大帝景', '40.00', '1', 1000, 1000]
[15726, 16033] ['整租·恒大帝景 1室1厅 南', '长丰-北城-恒大帝景', '40.00', '1', 1000, 1000]
[15727, 15745] ['整租·金地自在城 3室2厅 南', '长丰-北城-金地自在城', '111.00', '3', 1500, 1500]
[15727, 15796] ['整租·金地自在城 3室2厅 南', '长丰-北城-金地自在城', '111.00', '3', 1500, 1500]
[15727, 16031] ['整租·金地自在城 3室2厅 南', '长丰-北城-金地自在城', '111.00', '3', 1500, 1500]
[15728, 15745] ['整租·祥源玖悦湾 2室2厅 南', '长丰-长丰-祥源玖悦湾', '97.00', '2', 1300, 1300]
[15728, 16030] ['整租·祥源玖悦湾 2室2厅 南', '长丰-长丰-祥源玖悦湾', '97.00', '2', 1300, 1300]
[15729, 15745] ['整租·世纪金源商务中心 1室1厅 西', '长丰-北城-世纪金源商务中心', '50.00', '1', 1000, 1000]
[15730, 15745] ['整租·恒泰城品阿奎利亚 3室2厅 南', '长丰-北城-恒泰城品阿奎利亚', '96.00', '3', 1500, 1500]
[15731, 15745] ['整租·国徽苑 3室2厅 东南/南', '长丰-北城-国徽苑', '131.00', '3', 1000, 1000]
[15732, 15745] ['整租·恒大帝景 3室2厅 南/北', '长丰-北城-恒大帝景', '121.00', '3', 1500, 1500]
[15733, 15745] ['整租·鸿徽苑 3室2厅 南', '长丰-北城-鸿徽苑', '130.18', '3', 1200, 1200]
[15734, 15745] ['整租·祥徽苑写字楼 2室1厅 南', '长丰-北城-祥徽苑写字楼', '114.00', '2', 2766, 2766]
[15735, 15745] ['整租·金地雅苑 3室2厅 南', '长丰-北城-金地雅苑', '96.00', '3', 1300, 1300]
[15736, 15745] ['整租·雅徽苑 3室1厅 南', '长丰-北城-雅徽苑', '99.17', '3', 1300, 1300]
[15737, 15745] ['整租·恒大帝景 2室2厅 南', '长丰-北城-恒大帝景', '86.00', '2', 1300, 1300]
